ano,senioridade,contrato,cargo,salario,moeda,usd,residencia,remoto,empresa,tamanho_empresa,residencia_iso3
2024,JUNIOR,FULL TIME,ANALYST,60000,GBP,75000,GB,PRESENCIAL,GB,MEDIA,GBR
2024,JUNIOR,FULL TIME,ANALYST,35000,GBP,43750,GB,PRESENCIAL,GB,MEDIA,GBR
2024,PLENO,FULL TIME,ENGINEERING MANAGER,405000,USD,405000,US,PRESENCIAL,US,MEDIA,USA
2024,PLENO,FULL TIME,ENGINEERING MANAGER,320000,USD,320000,US,PRESENCIAL,US,MEDIA,USA
2024,SENIOR,FULL TIME,MANAGER,175000,USD,175000,US,PRESENCIAL,US,MEDIA,USA
2024,SENIOR,FULL TIME,MANAGER,175000,USD,175000,US,PRESENCIAL,US,MEDIA,USA
2024,PLENO,FULL TIME,ASSOCIATE,88000,USD,88000,US,REMOTO,US,MEDIA,USA
2024,PLENO,FULL TIME,ASSOCIATE,68000,USD,68000,US,REMOTO,US,MEDIA,USA
2024,JUNIOR,FULL TIME,DATA ANALYST,140690,USD,140690,US,PRESENCIAL,US,MEDIA,USA
2024,JUNIOR,FULL TIME,DATA ANALYST,133000,USD,133000,US,PRESENCIAL,US,MEDIA,USA
2024,SENIOR,FULL TIME,DATA ANALYST,78520,USD,78520,US,PRESENCIAL,US,MEDIA,USA
2024,SENIOR,FULL TIME,DATA ANALYST,52000,USD,52000,US,PRESENCIAL,US,MEDIA,USA
2024,SENIOR,FULL TIME,DATA ANALYST,230000,USD,230000,US,PRESENCIAL,US,MEDIA,USA
2024,SENIOR,FULL TIME,DATA ANALYST,154000,USD,154000,US,PRESENCIAL,US,MEDIA,USA
2024,PLENO,FULL TIME,RESEARCH SCIENTIST,208000,USD,208000,US,PRESENCIAL,US,MEDIA,USA
2024,PLENO,FULL TIME,RESEARCH SCIENTIST,143000,USD,143000,US,PRESENCIAL,US,MEDIA,USA
2024,PLENO,FULL TIME,MANAGER,117500,USD,117500,US,PRESENCIAL,US,MEDIA,USA
2024,PLENO,FULL TIME,MANAGER,81500,USD,81500,US,PRESENCIAL,US,MEDIA,USA
2024,PLENO,FULL TIME,SITE RELIABILITY ENGINEER,95000,CAD,73076,CA,PRESENCIAL,CA,MEDIA,CAN
2024,PLENO,FULL TIME,SITE RELIABILITY ENGINEER,95000,CAD,73076,CA,PRESENCIAL,CA,MEDIA,CAN
2024,SENIOR,FULL TIME,ENGINEER,246000,USD,246000,US,PRESENCIAL,US,MEDIA,USA
2024,SENIOR,FULL TIME,ENGINEER,140600,USD,140600,US,PRESENCIAL,US,MEDIA,USA
2024,PLENO,FULL TIME,ASSOCIATE,89700,USD,89700,US,REMOTO,US,MEDIA,USA
2024,PLENO,FULL TIME,ASSOCIATE,66300,USD,66300,US,REMOTO,US,MEDIA,USA
2024,SENIOR,FULL TIME,MACHINE LEARNING ENGINEER,486000,USD,486000,US,PRESENCIAL,US,MEDIA,USA
2024,SENIOR,FULL TIME,MACHINE LEARNING ENGINEER,276000,USD,276000,US,PRESENCIAL,US,MEDIA,USA
2024,SENIOR,FULL TIME,SOFTWARE ENGINEER,337250,USD,337250,US,PRESENCIAL,US,MEDIA,USA
2024,SENIOR,FULL TIME,SOFTWARE ENGINEER,184300,USD,184300,US,PRESENCIAL,US,MEDIA,USA
2024,PLENO,FULL TIME,ENGINEER,278800,USD,278800,US,PRESENCIAL,US,MEDIA,USA
2024,PLENO,FULL TIME,ENGINEER,154000,USD,154000,US,PRESENCIAL,US,MEDIA,USA
2024,SENIOR,FULL TIME,ENGINEER,177900,USD,177900,US,REMOTO,US,GRANDE,USA
2024,SENIOR,FULL TIME,ENGINEER,107600,USD,107600,US,REMOTO,US,GRANDE,USA
2024,PLENO,FULL TIME,MACHINE LEARNING ENGINEER,300000,USD,300000,US,PRESENCIAL,US,MEDIA,USA
2024,PLENO,FULL TIME,MACHINE LEARNING ENGINEER,150000,USD,150000,US,PRESENCIAL,US,MEDIA,USA
2024,PLENO,FULL TIME,MACHINE LEARNING ENGINEER,300000,USD,300000,GB,PRESENCIAL,GB,MEDIA,GBR
2024,PLENO,FULL TIME,MACHINE LEARNING ENGINEER,150000,USD,150000,GB,PRESENCIAL,GB,MEDIA,GBR
2024,SENIOR,FULL TIME,MACHINE LEARNING ENGINEER,300000,USD,300000,GB,PRESENCIAL,GB,MEDIA,GBR
2024,SENIOR,FULL TIME,MACHINE LEARNING ENGINEER,150000,USD,150000,GB,PRESENCIAL,GB,MEDIA,GBR
2024,SENIOR,FULL TIME,SOFTWARE ENGINEER,300000,USD,300000,GB,PRESENCIAL,GB,MEDIA,GBR
2024,SENIOR,FULL TIME,SOFTWARE ENGINEER,150000,USD,150000,GB,PRESENCIAL,GB,MEDIA,GBR
2024,JUNIOR,FULL TIME,AI ENGINEER,51432,EUR,57146,AT,PRESENCIAL,AT,MEDIA,AUT
2024,JUNIOR,FULL TIME,AI ENGINEER,38580,EUR,42866,AT,PRESENCIAL,AT,MEDIA,AUT
2024,JUNIOR,FULL TIME,RESEARCH ANALYST,300000,USD,300000,US,REMOTO,US,MEDIA,USA
2024,JUNIOR,FULL TIME,RESEARCH ANALYST,150000,USD,150000,US,REMOTO,US,MEDIA,USA
2024,JUNIOR,FULL TIME,RESEARCH ANALYST,300000,USD,300000,US,PRESENCIAL,US,MEDIA,USA
2024,JUNIOR,FULL TIME,RESEARCH ANALYST,150000,USD,150000,US,PRESENCIAL,US,MEDIA,USA
2024,JUNIOR,FULL TIME,RESEARCH ANALYST,300000,USD,300000,US,PRESENCIAL,US,MEDIA,USA
2024,JUNIOR,FULL TIME,RESEARCH ANALYST,150000,USD,150000,US,PRESENCIAL,US,MEDIA,USA
2024,JUNIOR,FULL TIME,DEVOPS ENGINEER,51432,EUR,57146,AT,PRESENCIAL,AT,MEDIA,AUT
2024,JUNIOR,FULL TIME,DEVOPS ENGINEER,38580,EUR,42866,AT,PRESENCIAL,AT,MEDIA,AUT
2024,JUNIOR,FULL TIME,ENGINEER,51432,EUR,57146,AT,PRESENCIAL,AT,MEDIA,AUT
2024,JUNIOR,FULL TIME,ENGINEER,38580,EUR,42866,AT,PRESENCIAL,AT,MEDIA,AUT
2024,SENIOR,FULL TIME,PRODUCT MANAGER,195000,USD,195000,US,REMOTO,US,MEDIA,USA
2024,SENIOR,FULL TIME,PRODUCT MANAGER,170000,USD,170000,US,REMOTO,US,MEDIA,USA
2024,PLENO,FULL TIME,PRODUCT MANAGER,80000,GBP,100000,GB,PRESENCIAL,GB,MEDIA,GBR
2024,PLENO,FULL TIME,PRODUCT MANAGER,80000,GBP,100000,GB,PRESENCIAL,GB,MEDIA,GBR
2024,SENIOR,FULL TIME,BUSINESS INTELLIGENCE ENGINEER,108500,USD,108500,US,REMOTO,US,MEDIA,USA
2024,SENIOR,FULL TIME,BUSINESS INTELLIGENCE ENGINEER,78800,USD,78800,US,REMOTO,US,MEDIA,USA
2024,SENIOR,FULL TIME,APPLIED SCIENTIST,260000,USD,260000,US,PRESENCIAL,US,GRANDE,USA
2024,SENIOR,FULL TIME,APPLIED SCIENTIST,150400,USD,150400,US,PRESENCIAL,US,GRANDE,USA
2024,SENIOR,FULL TIME,MACHINE LEARNING ENGINEER,245400,USD,245400,US,REMOTO,US,MEDIA,USA
2024,SENIOR,FULL TIME,MACHINE LEARNING ENGINEER,139000,USD,139000,US,REMOTO,US,MEDIA,USA
2024,SENIOR,FULL TIME,DATA ENGINEER,220000,USD,220000,US,REMOTO,US,MEDIA,USA
2024,SENIOR,FULL TIME,DATA ENGINEER,210000,USD,210000,US,REMOTO,US,MEDIA,USA
2024,PLENO,FULL TIME,ENGINEER,126400,USD,126400,US,REMOTO,US,GRANDE,USA
2024,PLENO,FULL TIME,ENGINEER,68900,USD,68900,US,REMOTO,US,GRANDE,USA
2024,PLENO,FULL TIME,RESEARCH SCIENTIST,300000,USD,300000,US,PRESENCIAL,US,MEDIA,USA
2024,PLENO,FULL TIME,RESEARCH SCIENTIST,200000,USD,200000,US,PRESENCIAL,US,MEDIA,USA
2024,PLENO,FULL TIME,SOFTWARE ENGINEER,200000,USD,200000,US,PRESENCIAL,US,MEDIA,USA
2024,PLENO,FULL TIME,SOFTWARE ENGINEER,150000,USD,150000,US,PRESENCIAL,US,MEDIA,USA
2024,PLENO,FULL TIME,DATA ENGINEER,176000,USD,176000,US,REMOTO,US,MEDIA,USA
2024,PLENO,FULL TIME,DATA ENGINEER,117000,USD,117000,US,REMOTO,US,MEDIA,USA
2024,SENIOR,FULL TIME,MACHINE LEARNING ENGINEER,260000,USD,260000,US,PRESENCIAL,US,MEDIA,USA
2024,SENIOR,FULL TIME,MACHINE LEARNING ENGINEER,192000,USD,192000,US,PRESENCIAL,US,MEDIA,USA
2024,SENIOR,FULL TIME,DATA ARCHITECT,190000,USD,190000,US,PRESENCIAL,US,MEDIA,USA
2024,SENIOR,FULL TIME,DATA ARCHITECT,134000,USD,134000,US,PRESENCIAL,US,MEDIA,USA
2024,PLENO,FULL TIME,DATA GOVERNANCE MANAGER,54419,GBP,68023,GB,PRESENCIAL,GB,MEDIA,GBR
2024,PLENO,FULL TIME,DATA GOVERNANCE MANAGER,45449,GBP,56811,GB,PRESENCIAL,GB,MEDIA,GBR
2024,PLENO,FULL TIME,DATA SCIENTIST,165000,USD,165000,US,REMOTO,US,MEDIA,USA
2024,PLENO,FULL TIME,DATA SCIENTIST,140250,USD,140250,US,REMOTO,US,MEDIA,USA
2024,PLENO,FULL TIME,ENGINEERING MANAGER,240000,USD,240000,US,REMOTO,US,MEDIA,USA
2024,PLENO,FULL TIME,ENGINEERING MANAGER,190000,USD,190000,US,REMOTO,US,MEDIA,USA
2024,SENIOR,FULL TIME,RESEARCH SCIENTIST,300000,USD,300000,US,REMOTO,US,MEDIA,USA
2024,SENIOR,FULL TIME,RESEARCH SCIENTIST,200000,USD,200000,US,REMOTO,US,MEDIA,USA
2024,SENIOR,FULL TIME,MACHINE LEARNING ENGINEER,313000,USD,313000,US,PRESENCIAL,US,MEDIA,USA
2024,SENIOR,FULL TIME,MACHINE LEARNING ENGINEER,232000,USD,232000,US,PRESENCIAL,US,MEDIA,USA
2024,SENIOR,FULL TIME,MLOPS ENGINEER,110000,USD,110000,AM,REMOTO,AM,MEDIA,ARM
2024,SENIOR,FULL TIME,MLOPS ENGINEER,80000,USD,80000,AM,REMOTO,AM,MEDIA,ARM
2024,JUNIOR,FULL TIME,DATA QUALITY ANALYST,54419,GBP,68023,GB,PRESENCIAL,GB,MEDIA,GBR
2024,JUNIOR,FULL TIME,DATA QUALITY ANALYST,45449,GBP,56811,GB,PRESENCIAL,GB,MEDIA,GBR
2024,SENIOR,FULL TIME,SOFTWARE ENGINEER,240000,USD,240000,US,PRESENCIAL,US,MEDIA,USA
2024,SENIOR,FULL TIME,SOFTWARE ENGINEER,160000,USD,160000,US,PRESENCIAL,US,MEDIA,USA
2024,SENIOR,FULL TIME,ENGINEER,252000,USD,252000,US,PRESENCIAL,US,MEDIA,USA
2024,SENIOR,FULL TIME,ENGINEER,168000,USD,168000,US,PRESENCIAL,US,MEDIA,USA
2024,SENIOR,FULL TIME,AI ENGINEER,245400,USD,245400,US,PRESENCIAL,US,MEDIA,USA
2024,SENIOR,FULL TIME,AI ENGINEER,139000,USD,139000,US,PRESENCIAL,US,MEDIA,USA
2024,SENIOR,FULL TIME,MACHINE LEARNING ENGINEER,333500,USD,333500,US,PRESENCIAL,US,MEDIA,USA
2024,SENIOR,FULL TIME,MACHINE LEARNING ENGINEER,183000,USD,183000,US,PRESENCIAL,US,MEDIA,USA
2024,SENIOR,FULL TIME,ENGINEER,200000,USD,200000,US,PRESENCIAL,US,MEDIA,USA
2024,SENIOR,FULL TIME,ENGINEER,135000,USD,135000,US,PRESENCIAL,US,MEDIA,USA
2024,SENIOR,FULL TIME,SOFTWARE ENGINEER,252000,USD,252000,US,PRESENCIAL,US,MEDIA,USA
2024,SENIOR,FULL TIME,SOFTWARE ENGINEER,168000,USD,168000,US,PRESENCIAL,US,MEDIA,USA
2024,PLENO,FULL TIME,ENGINEERING MANAGER,221400,USD,221400,US,PRESENCIAL,US,MEDIA,USA
2024,PLENO,FULL TIME,ENGINEERING MANAGER,147600,USD,147600,US,PRESENCIAL,US,MEDIA,USA
2024,SENIOR,FULL TIME,ENGINEER,145300,USD,145300,US,PRESENCIAL,US,MEDIA,USA
2024,SENIOR,FULL TIME,ENGINEER,72700,USD,72700,US,PRESENCIAL,US,MEDIA,USA
2024,PLENO,FULL TIME,MANAGER,231110,USD,231110,US,PRESENCIAL,US,MEDIA,USA
2024,PLENO,FULL TIME,MANAGER,164492,USD,164492,US,PRESENCIAL,US,MEDIA,USA
2024,JUNIOR,FULL TIME,APPLIED SCIENTIST,174600,USD,174600,US,PRESENCIAL,US,MEDIA,USA
2024,JUNIOR,FULL TIME,APPLIED SCIENTIST,81900,USD,81900,US,PRESENCIAL,US,MEDIA,USA
2024,PLENO,FULL TIME,APPLIED SCIENTIST,208800,USD,208800,US,PRESENCIAL,US,MEDIA,USA
2024,PLENO,FULL TIME,APPLIED SCIENTIST,98300,USD,98300,US,PRESENCIAL,US,MEDIA,USA
2024,PLENO,FULL TIME,APPLIED SCIENTIST,208800,USD,208800,US,PRESENCIAL,US,MEDIA,USA
2024,PLENO,FULL TIME,APPLIED SCIENTIST,98300,USD,98300,US,PRESENCIAL,US,MEDIA,USA
2024,SENIOR,FULL TIME,MACHINE LEARNING ENGINEER,312200,USD,312200,US,PRESENCIAL,US,MEDIA,USA
2024,SENIOR,FULL TIME,MACHINE LEARNING ENGINEER,175800,USD,175800,US,PRESENCIAL,US,MEDIA,USA
2024,PLENO,FULL TIME,PRODUCT MANAGER,174600,USD,174600,US,PRESENCIAL,US,MEDIA,USA
2024,PLENO,FULL TIME,PRODUCT MANAGER,81900,USD,81900,US,PRESENCIAL,US,MEDIA,USA
2024,JUNIOR,FULL TIME,APPLIED SCIENTIST,174600,USD,174600,US,PRESENCIAL,US,MEDIA,USA
2024,JUNIOR,FULL TIME,APPLIED SCIENTIST,81900,USD,81900,US,PRESENCIAL,US,MEDIA,USA
2024,SENIOR,FULL TIME,AI ENGINEER,250200,USD,250200,US,PRESENCIAL,US,MEDIA,USA
2024,SENIOR,FULL TIME,AI ENGINEER,117200,USD,117200,US,PRESENCIAL,US,MEDIA,USA
2024,PLENO,FULL TIME,AI ENGINEER,152580,USD,152580,US,PRESENCIAL,US,MEDIA,USA
2024,PLENO,FULL TIME,AI ENGINEER,101720,USD,101720,US,PRESENCIAL,US,MEDIA,USA
2024,SENIOR,FULL TIME,SOFTWARE ENGINEER,264200,USD,264200,US,PRESENCIAL,US,MEDIA,USA
2024,SENIOR,FULL TIME,SOFTWARE ENGINEER,143100,USD,143100,US,PRESENCIAL,US,MEDIA,USA
2024,SENIOR,FULL TIME,SOFTWARE ENGINEER,312200,USD,312200,US,PRESENCIAL,US,MEDIA,USA
2024,SENIOR,FULL TIME,SOFTWARE ENGINEER,175800,USD,175800,US,PRESENCIAL,US,MEDIA,USA
2024,SENIOR,FULL TIME,DATA LEAD,238000,USD,238000,US,PRESENCIAL,US,MEDIA,USA
2024,SENIOR,FULL TIME,DATA LEAD,140000,USD,140000,US,PRESENCIAL,US,MEDIA,USA
2024,PLENO,FULL TIME,MANAGER,172000,USD,172000,US,PRESENCIAL,US,MEDIA,USA
2024,PLENO,FULL TIME,MANAGER,117000,USD,117000,US,PRESENCIAL,US,MEDIA,USA
2024,SENIOR,FULL TIME,SOFTWARE ENGINEER,284000,USD,284000,US,PRESENCIAL,US,MEDIA,USA
2024,SENIOR,FULL TIME,SOFTWARE ENGINEER,189000,USD,189000,US,PRESENCIAL,US,MEDIA,USA
2024,PLENO,FULL TIME,MACHINE LEARNING ENGINEER,264200,USD,264200,US,PRESENCIAL,US,MEDIA,USA
2024,PLENO,FULL TIME,MACHINE LEARNING ENGINEER,143100,USD,143100,US,PRESENCIAL,US,MEDIA,USA
2024,SENIOR,FULL TIME,MACHINE LEARNING ENGINEER,264200,USD,264200,US,PRESENCIAL,US,MEDIA,USA
2024,SENIOR,FULL TIME,MACHINE LEARNING ENGINEER,143100,USD,143100,US,PRESENCIAL,US,MEDIA,USA
2024,SENIOR,FULL TIME,MACHINE LEARNING ENGINEER,250200,USD,250200,US,PRESENCIAL,US,MEDIA,USA
2024,SENIOR,FULL TIME,MACHINE LEARNING ENGINEER,117200,USD,117200,US,PRESENCIAL,US,MEDIA,USA
2024,PLENO,FULL TIME,SOFTWARE ENGINEER,264200,USD,264200,US,PRESENCIAL,US,MEDIA,USA
2024,PLENO,FULL TIME,SOFTWARE ENGINEER,143100,USD,143100,US,PRESENCIAL,US,MEDIA,USA
2024,PLENO,FULL TIME,MANAGER,329600,USD,329600,US,PRESENCIAL,US,MEDIA,USA
2024,PLENO,FULL TIME,MANAGER,190700,USD,190700,US,PRESENCIAL,US,MEDIA,USA
2024,SENIOR,FULL TIME,DATA SCIENTIST,235400,USD,235400,US,PRESENCIAL,US,MEDIA,USA
2024,SENIOR,FULL TIME,DATA SCIENTIST,194000,USD,194000,US,PRESENCIAL,US,MEDIA,USA
2024,PLENO,FULL TIME,DATA SCIENTIST,154660,USD,154660,US,PRESENCIAL,US,MEDIA,USA
2024,PLENO,FULL TIME,DATA SCIENTIST,143302,USD,143302,US,PRESENCIAL,US,MEDIA,USA
2024,SENIOR,FULL TIME,DATA SCIENTIST,248700,USD,248700,US,PRESENCIAL,US,MEDIA,USA
2024,SENIOR,FULL TIME,DATA SCIENTIST,136300,USD,136300,US,PRESENCIAL,US,MEDIA,USA
2024,SENIOR,FULL TIME,DATA SCIENTIST,248700,USD,248700,US,PRESENCIAL,US,MEDIA,USA
2024,SENIOR,FULL TIME,DATA SCIENTIST,165500,USD,165500,US,PRESENCIAL,US,MEDIA,USA
2024,PLENO,FULL TIME,SOLUTIONS ENGINEER,125000,USD,125000,US,REMOTO,US,MEDIA,USA
2024,PLENO,FULL TIME,SOLUTIONS ENGINEER,95000,USD,95000,US,REMOTO,US,MEDIA,USA
2024,PLENO,FULL TIME,DATA ENGINEER,196900,USD,196900,US,PRESENCIAL,US,MEDIA,USA
2024,PLENO,FULL TIME,DATA ENGINEER,180677,USD,180677,US,PRESENCIAL,US,MEDIA,USA
2024,PLENO,FULL TIME,DATA ENGINEER,87000,USD,87000,US,PRESENCIAL,US,MEDIA,USA
2024,PLENO,FULL TIME,DATA ENGINEER,66000,USD,66000,US,PRESENCIAL,US,MEDIA,USA
2024,JUNIOR,FULL TIME,DATA ANALYST,84000,USD,84000,US,REMOTO,US,MEDIA,USA
2024,JUNIOR,FULL TIME,DATA ANALYST,74000,USD,74000,US,REMOTO,US,MEDIA,USA
2024,PLENO,FULL TIME,PRODUCT MANAGER,208800,USD,208800,US,PRESENCIAL,US,MEDIA,USA
2024,PLENO,FULL TIME,PRODUCT MANAGER,98300,USD,98300,US,PRESENCIAL,US,MEDIA,USA
2024,PLENO,FULL TIME,RESEARCH ENGINEER,173000,USD,173000,US,PRESENCIAL,US,MEDIA,USA
2024,PLENO,FULL TIME,RESEARCH ENGINEER,112500,USD,112500,US,PRESENCIAL,US,MEDIA,USA
2024,SENIOR,FULL TIME,RESEARCH SCIENTIST,251000,USD,251000,US,PRESENCIAL,US,MEDIA,USA
2024,SENIOR,FULL TIME,RESEARCH SCIENTIST,177000,USD,177000,US,PRESENCIAL,US,MEDIA,USA
2024,SENIOR,FULL TIME,SOFTWARE ENGINEER,250200,USD,250200,US,PRESENCIAL,US,MEDIA,USA
2024,SENIOR,FULL TIME,SOFTWARE ENGINEER,117200,USD,117200,US,PRESENCIAL,US,MEDIA,USA
2024,SENIOR,FULL TIME,ENGINEER,250200,USD,250200,US,PRESENCIAL,US,MEDIA,USA
2024,SENIOR,FULL TIME,ENGINEER,117200,USD,117200,US,PRESENCIAL,US,MEDIA,USA
2024,PLENO,FULL TIME,ASSOCIATE,125200,USD,125200,US,PRESENCIAL,US,MEDIA,USA
2024,PLENO,FULL TIME,ASSOCIATE,93400,USD,93400,US,PRESENCIAL,US,MEDIA,USA
2024,PLENO,FULL TIME,ENGINEERING MANAGER,290180,USD,290180,US,PRESENCIAL,US,MEDIA,USA
2024,PLENO,FULL TIME,ENGINEERING MANAGER,258524,USD,258524,US,PRESENCIAL,US,MEDIA,USA
2024,PLENO,FULL TIME,PRODUCT MANAGER,154000,USD,154000,US,PRESENCIAL,US,MEDIA,USA
2024,PLENO,FULL TIME,PRODUCT MANAGER,135014,USD,135014,US,PRESENCIAL,US,MEDIA,USA
2024,SENIOR,FULL TIME,INFRASTRUCTURE ENGINEER,294000,USD,294000,US,PRESENCIAL,US,MEDIA,USA
2024,SENIOR,FULL TIME,INFRASTRUCTURE ENGINEER,117200,USD,117200,US,PRESENCIAL,US,MEDIA,USA
2024,SENIOR,FULL TIME,PLATFORM ENGINEER,294000,USD,294000,US,PRESENCIAL,US,MEDIA,USA
2024,SENIOR,FULL TIME,PLATFORM ENGINEER,117200,USD,117200,US,PRESENCIAL,US,MEDIA,USA
2024,SENIOR,FULL TIME,ENGINEER,294000,USD,294000,US,PRESENCIAL,US,MEDIA,USA
2024,SENIOR,FULL TIME,ENGINEER,117200,USD,117200,US,PRESENCIAL,US,MEDIA,USA
2024,SENIOR,FULL TIME,SOLUTIONS ARCHITECT,160000,USD,160000,US,REMOTO,US,MEDIA,USA
2024,SENIOR,FULL TIME,SOLUTIONS ARCHITECT,120000,USD,120000,US,REMOTO,US,MEDIA,USA
2024,PLENO,FULL TIME,MANAGER,113000,USD,113000,US,PRESENCIAL,US,MEDIA,USA
2024,PLENO,FULL TIME,MANAGER,71160,USD,71160,US,PRESENCIAL,US,MEDIA,USA
2024,SENIOR,FULL TIME,DATA ARCHITECT,260000,USD,260000,US,PRESENCIAL,US,MEDIA,USA
2024,SENIOR,FULL TIME,DATA ARCHITECT,220000,USD,220000,US,PRESENCIAL,US,MEDIA,USA
2024,PLENO,FULL TIME,DATA PRODUCT OWNER,137500,USD,137500,US,PRESENCIAL,US,MEDIA,USA
2024,PLENO,FULL TIME,DATA PRODUCT OWNER,123750,USD,123750,US,PRESENCIAL,US,MEDIA,USA
2024,PLENO,FULL TIME,DATA SCIENTIST,196000,USD,196000,US,PRESENCIAL,US,MEDIA,USA
2024,PLENO,FULL TIME,DATA SCIENTIST,98800,USD,98800,US,PRESENCIAL,US,MEDIA,USA
2024,SENIOR,FULL TIME,DATA SCIENTIST,156700,USD,156700,US,PRESENCIAL,US,MEDIA,USA
2024,SENIOR,FULL TIME,DATA SCIENTIST,74600,USD,74600,US,PRESENCIAL,US,MEDIA,USA
2024,PLENO,FULL TIME,DATA ENGINEER,102540,USD,102540,US,PRESENCIAL,US,MEDIA,USA
2024,PLENO,FULL TIME,DATA ENGINEER,92290,USD,92290,US,PRESENCIAL,US,MEDIA,USA
2024,PLENO,FULL TIME,ASSOCIATE,50000,USD,50000,US,PRESENCIAL,US,MEDIA,USA
2024,PLENO,FULL TIME,ASSOCIATE,48000,USD,48000,US,PRESENCIAL,US,MEDIA,USA
2024,SENIOR,FULL TIME,MACHINE LEARNING ENGINEER,229900,USD,229900,US,PRESENCIAL,US,MEDIA,USA
2024,SENIOR,FULL TIME,MACHINE LEARNING ENGINEER,201400,USD,201400,US,PRESENCIAL,US,MEDIA,USA
2024,JUNIOR,FULL TIME,SOFTWARE ENGINEER,80000,USD,80000,MT,PRESENCIAL,MT,MEDIA,MLT
2024,JUNIOR,FULL TIME,SOFTWARE ENGINEER,40000,USD,40000,MT,PRESENCIAL,MT,MEDIA,MLT
2024,SENIOR,FULL TIME,MACHINE LEARNING ENGINEER,366000,USD,366000,US,PRESENCIAL,US,MEDIA,USA
2024,SENIOR,FULL TIME,MACHINE LEARNING ENGINEER,208000,USD,208000,US,PRESENCIAL,US,MEDIA,USA
2024,JUNIOR,PART TIME,RESEARCH ASSISTANT,58000,USD,58000,US,PRESENCIAL,US,MEDIA,USA
2024,JUNIOR,PART TIME,RESEARCH ASSISTANT,54000,USD,54000,US,PRESENCIAL,US,MEDIA,USA
2024,SENIOR,FULL TIME,ENGINEER,134300,USD,134300,US,PRESENCIAL,US,MEDIA,USA
2024,SENIOR,FULL TIME,ENGINEER,79000,USD,79000,US,PRESENCIAL,US,MEDIA,USA
2024,PLENO,FULL TIME,PRODUCT MANAGER,311600,USD,311600,US,PRESENCIAL,US,MEDIA,USA
2024,PLENO,FULL TIME,PRODUCT MANAGER,149040,USD,149040,US,PRESENCIAL,US,MEDIA,USA
2024,JUNIOR,FULL TIME,ENGINEER,80000,USD,80000,MT,PRESENCIAL,MT,MEDIA,MLT
2024,JUNIOR,FULL TIME,ENGINEER,40000,USD,40000,MT,PRESENCIAL,MT,MEDIA,MLT
2024,SENIOR,FULL TIME,SYSTEMS ENGINEER,216000,USD,216000,US,PRESENCIAL,US,MEDIA,USA
2024,SENIOR,FULL TIME,SYSTEMS ENGINEER,135000,USD,135000,US,PRESENCIAL,US,MEDIA,USA
2024,SENIOR,FULL TIME,ENGINEER,172500,USD,172500,US,PRESENCIAL,US,MEDIA,USA
2024,SENIOR,FULL TIME,ENGINEER,127500,USD,127500,US,PRESENCIAL,US,MEDIA,USA
2024,SENIOR,FULL TIME,CONSULTANT,212000,USD,212000,US,PRESENCIAL,US,MEDIA,USA
2024,SENIOR,FULL TIME,CONSULTANT,127200,USD,127200,US,PRESENCIAL,US,MEDIA,USA
2024,PLENO,FULL TIME,DATA SCIENTIST,172000,USD,172000,US,PRESENCIAL,US,MEDIA,USA
2024,PLENO,FULL TIME,DATA SCIENTIST,75600,USD,75600,US,PRESENCIAL,US,MEDIA,USA
2024,PLENO,FULL TIME,DATA SCIENTIST,114400,USD,114400,US,REMOTO,US,MEDIA,USA
2024,PLENO,FULL TIME,DATA SCIENTIST,69690,USD,69690,US,REMOTO,US,MEDIA,USA
2024,SENIOR,FULL TIME,DATA SCIENTIST,220000,USD,220000,US,PRESENCIAL,US,MEDIA,USA
2024,SENIOR,FULL TIME,DATA SCIENTIST,96600,USD,96600,US,PRESENCIAL,US,MEDIA,USA
2024,SENIOR,FULL TIME,SOFTWARE ENGINEER,276000,USD,276000,US,PRESENCIAL,US,MEDIA,USA
2024,SENIOR,FULL TIME,SOFTWARE ENGINEER,148000,USD,148000,US,PRESENCIAL,US,MEDIA,USA
2024,SENIOR,FULL TIME,DATA ENGINEER,172000,USD,172000,US,PRESENCIAL,US,MEDIA,USA
2024,SENIOR,FULL TIME,DATA ENGINEER,75600,USD,75600,US,PRESENCIAL,US,MEDIA,USA
2024,SENIOR,FULL TIME,MANAGER,180000,USD,180000,US,PRESENCIAL,US,MEDIA,USA
2024,SENIOR,FULL TIME,MANAGER,90000,USD,90000,US,PRESENCIAL,US,MEDIA,USA
2024,SENIOR,FULL TIME,SOFTWARE ENGINEER,339250,USD,339250,US,PRESENCIAL,US,MEDIA,USA
2024,SENIOR,FULL TIME,SOFTWARE ENGINEER,220000,USD,220000,US,PRESENCIAL,US,MEDIA,USA
2024,SENIOR,FULL TIME,MACHINE LEARNING ENGINEER,264500,USD,264500,US,REMOTO,US,MEDIA,USA
2024,SENIOR,FULL TIME,MACHINE LEARNING ENGINEER,165600,USD,165600,US,REMOTO,US,MEDIA,USA
2024,PLENO,FULL TIME,MACHINE LEARNING ENGINEER,220000,USD,220000,US,PRESENCIAL,US,MEDIA,USA
2024,PLENO,FULL TIME,MACHINE LEARNING ENGINEER,96600,USD,96600,US,PRESENCIAL,US,MEDIA,USA
2024,PLENO,FULL TIME,MACHINE LEARNING ENGINEER,250900,USD,250900,US,PRESENCIAL,US,MEDIA,USA
